Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,wild,ms_level,699_PH1_WH1 (1).mzXML,699_PH1_WH2 (1).mzXML,699_PH1_WH3 (1).mzXML,699_PH1_WH4 (1).mzXML
FT5968,640.202546561124,640.201985922476,640.202808077152,927.345947265625,926.426391601562,928.203,4,4,1,2306227.54228838,278418.624550779,993256.290098718,1397001.58713021
FT5969,640.203281923395,640.203190940496,640.203779033865,645.59228515625,641.467712402344,646.733337402344,3,3,1,78186.3125874991,NA,57513.0022666994,60126.471664429
FT5970,640.176271136006,640.176163796724,640.176378475287,1570.16910400391,1569.53820800781,1570.8,2,2,1,NA,24987.5435336915,30918.1955786128,NA
FT5971,640.296435675162,640.296249448166,640.296766590781,2087.57348632812,2022.78698730469,2143.5234375,15,3,1,NA,656273.200898424,1651958.02485029,1011377.3735625
FT5972,640.328124971213,640.327891880639,640.328412319527,550.497449462891,535.296936035156,565.432678222656,8,4,1,1117251.99347058,1135680.53797839,1456756.88101392,1026908.43646628
FT5973,640.290526036242,640.290080738368,640.290971334116,1154.32806396484,1154.05395507812,1154.60217285156,2,2,1,19724.5551381838,NA,30449.6706701656,NA
FT5974,640.473063943825,640.438493491737,640.473402307834,1357.16937255859,1356.47680664062,1415.16296386719,6,4,1,127686.421002929,120803.076046296,69624.311501953,120733.126277044
FT5975,640.426499038124,640.426269763728,640.426578094354,963.177825927734,962.204,964.067504882812,4,4,1,58152.0611709796,100424.632966634,38800.4860623379,97130.1722428994
FT5976,640.411130627218,640.410767883168,640.411493371268,1513.43974853516,1513.02,1513.85949707031,2,2,1,72887.5495874028,30895.4630731211,NA,NA
FT5977,640.401324491792,640.401324491792,640.401324491792,758.959594726562,758.959594726562,758.959594726562,1,1,1,NA,NA,40898.7759074896,NA
FT5978,640.482033867769,640.473160408317,640.482443630983,1238.62902832031,1197.09716796875,1255.40087890625,10,4,1,33868.7111816406,39816.9222656248,14625.577997233,26709.4223079429
FT5979,641.02341807439,641.023123901596,641.023779791543,1291.17253173828,1290.49182128906,1302.40100097656,4,3,1,NA,145375.23746875,134854.992621381,106466.140433134
FT5980,641.209353794138,641.208831292322,641.209658602434,925.999084472656,925.523,928.218200683594,4,4,1,142741.070500005,228373.224788402,254276.551156704,324832.267091472
FT5981,641.179915963867,641.179635122318,641.180155750034,1568.19221435547,1566.22534179688,1568.5966796875,4,4,1,123584.738751669,143391.842234173,58476.1701171868,142269.511593853
FT5982,641.14777633798,641.147598077698,641.147954598262,2098.81677246094,2098.60131835938,2099.0322265625,2,2,1,448763.184786187,NA,NA,166445.651674797
FT5983,641.206687915122,641.206483696011,641.206892134232,643.474334716797,642.416137695312,644.532531738281,2,2,1,44006.6609675149,NA,NA,45590.9346073029
FT5984,641.362469936405,641.36227110438,641.362772325209,2280.54321289062,2210.42919921875,2338.73779296875,11,3,1,NA,133906.116640627,91147.7986503916,120214.135406253
FT5985,641.331488196021,641.331362558686,641.331863979497,561.929931640625,537.148620605469,565.432678222656,5,3,1,69913.8580671388,194084.238949584,187662.545081818,NA
FT5986,641.365418075076,641.365122400835,641.365585065219,1905.56494140625,1904.54,1905.74853515625,4,4,1,38636.1914650316,21217.8189132684,35290.5636357428,36553.7663110342
FT5987,641.303254433289,641.180111174962,641.38707489701,1367.73205566406,1279.42358398438,1373.50732421875,5,4,1,236220.662608752,22226.0433557127,62278.6594381008,17115.6583828124
FT5988,641.485501314643,641.485272349548,641.485704548106,1231.59502197266,1194.10534667969,1243.25939941406,8,3,1,NA,120892.16707031,140790.361435551,329631.948786969
FT5989,641.401962309193,641.401843733852,641.402214304842,1947.86477294922,1947.21594238281,1948.16174316406,4,4,1,88041.6414096675,67693.696085612,48583.9922714853,75245.5240349321
FT5990,641.403104308734,641.402988402688,641.403432771822,2100.85318359375,2100.54711914062,2101.8310546875,4,4,1,65442.21763574,98152.4426367208,72918.9696885346,83714.2152614594
FT5991,641.526117347707,641.525975429576,641.52653059502,1848.62231445312,1847.6650390625,1848.828125,3,3,1,22691.4914531249,NA,14056.8217966309,23471.3255337522
FT5992,641.442562682718,641.4423741322,641.442751233236,1414.33148193359,1413.5,1415.16296386719,2,2,1,NA,23503.3056520595,NA,22270.3239237467
FT5993,641.924435831714,641.924038902935,641.924832760493,1909.12084960938,1908.67895507812,1909.56274414062,2,2,1,70659.1513081871,NA,NA,48132.3491499018
FT5994,642.026821390018,642.026821390018,642.026821390018,1291.46838378906,1291.46838378906,1291.46838378906,1,1,1,NA,NA,32159.6604872351,NA
FT5995,642.18030087238,642.150768155419,642.209833589341,2113.26965332031,2101.8310546875,2124.70825195312,2,1,1,NA,NA,28519.4932678242,NA
FT5996,642.213741796933,642.213741796933,642.213741796933,926.41650390625,926.41650390625,926.41650390625,1,1,1,137806.297963553,NA,NA,NA
FT5997,642.155927703203,642.155896449056,642.15595895735,1338.89300537109,1337.24865722656,1340.53735351562,2,2,1,22990.6871337891,NA,39934.73764474,NA
FT5998,642.332419713001,642.332419713001,642.332419713001,563.808898925781,563.808898925781,563.808898925781,1,1,1,12360.5022132813,NA,NA,NA
FT5999,642.488957610481,642.488688907576,642.489076062201,1232.18774414062,1195.08508300781,1244.24670410156,11,4,1,924851.224708469,426392.663906242,897519.553737573,924908.838367861
FT6000,642.405381489473,642.404973729693,642.426567111866,1947.82,1910.73950195312,1948.16174316406,5,4,1,21927.2221647131,32031.4885693362,28449.4130589712,26307.3152899176
FT6001,642.529387065513,642.529098236821,642.52998528852,1848.62231445312,1847.75,1849.734375,3,3,1,NA,33966.8954995115,53135.8449382142,54657.719318935
FT6002,643.210442139016,643.210197904975,643.210564956793,926.426391601562,925.523010253906,927.380004882812,3,3,1,237740.670447464,NA,107221.860988076,107108.68539202
FT6003,643.249375067026,643.249215778346,643.249534355706,564.124725341797,562.868896484375,565.380554199219,2,2,1,36964.8260712896,NA,NA,98690.1850830077
FT6004,643.348172547348,643.34778126203,643.380870350042,1302.55072998047,1219.89038085938,1322.34,8,4,1,66443.1748046875,50955.1643115247,102036.453936768,86285.1209999967
FT6005,643.474796295791,643.474520897387,643.475071694195,2147.44897460938,2146.4228515625,2148.47509765625,2,2,1,NA,NA,28865.3699749197,30219.5658653847
FT6006,643.450334631572,643.450334631572,643.450334631572,1415.16296386719,1415.16296386719,1415.16296386719,1,1,1,NA,NA,NA,18256.0582409674
FT6007,643.402283446982,643.401908688844,643.402660480336,1219.9756640625,1162.57,1242.2,12,4,1,4671477.1806251,7579541.75970704,6629590.3926269,9853833.18138782
FT6008,644.252492109519,644.252492109519,644.252492109519,565.432678222656,565.432678222656,565.432678222656,1,1,1,NA,NA,19705.0089980713,NA
FT6009,644.360968236261,644.360816446209,644.361078439394,1033.14989501953,1031.13500976562,1034.32373046875,4,4,1,107379.195816041,77608.5119942534,76091.1693948364,114657.175525377
FT6010,644.493324400328,644.402240458775,644.494035936566,1919.15356445312,1908.84985351562,1950.99487304688,9,4,1,78845.419296876,53325.8326757815,140060.015120361,53356.8969726559
FT6011,644.405671123745,644.405333104786,644.405910330571,1219.9756640625,1162.57,1242.2,12,4,1,2580384.1888444,2443606.30536622,2158793.14917737,3255240.10599264
FT6012,644.351947257459,644.351183530735,644.352106395679,1321.34,1321.30187988281,1321.34692382812,3,3,1,39841.5568971605,29190.4931530761,NA,25776.943000487
FT6013,644.453005007777,644.452926456074,644.453297958594,1558.91619873047,1493.16430664062,1559.94580078125,4,3,1,157390.01087503,NA,140295.810095933,70049.0903027339
FT6014,644.460733701578,644.460380918764,644.461086484393,1659.10394287109,1659.10046386719,1659.107421875,2,2,1,26123.8522682883,NA,NA,25282.4671074425
FT6015,644.453022002902,644.452989079069,644.453054926735,1415.54827880859,1415.16296386719,1415.93359375,2,2,1,237418.703646486,NA,NA,158797.126352542
FT6016,645.206209178794,645.206209178794,645.206209178794,925.523010253906,925.523010253906,925.523010253906,1,1,1,24044.6133375001,NA,NA,NA
FT6017,645.347029420852,645.333603792114,645.36045504959,1456.06378173828,1431.48449707031,1480.64306640625,2,1,1,NA,NA,11995.5408090823,NA
FT6018,645.364517367422,645.364517367422,645.364517367422,1032.15673828125,1032.15673828125,1032.15673828125,1,1,1,NA,NA,12464.840359131,NA
FT6019,645.308059407929,645.308059407929,645.308059407929,791.12255859375,791.12255859375,791.12255859375,1,1,1,NA,NA,NA,34669.1291179198
FT6020,645.408860106892,645.408565134624,645.418107269172,1228.98,1162.57,1246.46606445312,11,4,1,68440.8703637697,108668.261208766,71201.8802148442,149987.414772136
FT6021,645.425506076499,645.393915626551,645.456888108976,1549.40240478516,1494.03,1605.66,16,4,1,311467.106484373,279100.845402831,212637.80627945,825973.633452429
FT6022,645.456677629162,645.456466454982,645.456948458277,1415.30648193359,1414.39111328125,1415.93359375,4,4,1,1244526.46828614,1089895.91607742,1035966.34236671,667070.476595062
FT6023,646.264212903288,646.264211620458,646.264214186117,837.109118896484,836.581237792969,837.637,2,2,1,NA,36906.6711537427,17249.9295911623,NA
FT6024,646.481407145788,646.481052028597,646.482049429293,1840.22650146484,1830.66540527344,1849.68029785156,8,4,1,135228.299375002,136720.429800618,54580.9745182295,92372.1276489237
FT6025,646.460127812335,646.459682310859,646.46043740048,1402.95555664062,1390.32678222656,1415.93359375,8,4,1,210596.730598954,663634.811636965,3336858.10635549,715063.02913443
FT6026,646.459842364507,646.397803432257,646.460306871387,1558.68981933594,1558.21081542969,1603.72937011719,5,4,1,2635787.3950919,2474405.54104168,1480852.30351565,2809076.01235698
FT6027,646.460192374648,646.459800026365,646.460262161924,1493.28289794922,1493.12817382812,1494.03,4,4,1,1140988.81994142,557756.251781251,552221.617062502,1142305.89603171
FT6028,646.421294124739,646.420984050557,646.421670990965,1229.35919189453,1228.98,1231.01000976562,4,4,1,49163.9630073678,25169.7035205076,44146.1462627706,55552.0682137786
FT6029,646.307670896509,646.307389356603,646.308069521594,827.965402099609,825.401916503906,830.849060058594,4,4,1,39505.5761323786,30524.8176435343,18220.2493129883,31541.1471177979
FT6030,646.397756979507,646.397756979507,646.397756979507,1675.82,1675.82,1675.82,1,1,1,NA,20933.1954453123,NA,NA
FT6031,646.77854349183,646.77854349183,646.77854349183,1237.21557617188,1237.21557617188,1237.21557617188,1,1,1,NA,NA,28781.9340948954,NA
FT6032,646.908366259133,646.90836497507,646.908367543195,701.820678710938,701.31298828125,702.328369140625,2,2,1,19939.7714644371,NA,NA,21575.0436914057
FT6033,647.219900430141,647.219370851919,647.220303229274,926.420858886719,921.89111328125,930.064208984375,8,4,1,81028.9212960922,78920.1664824216,164377.415921738,186117.833541729
FT6034,647.165134203216,647.164856411503,647.184662725598,2123.53,2121.83520507812,2193.57202148438,5,4,1,305584.612910173,559291.721562504,548260.879199215,581344.103335944
FT6035,647.373619496831,647.373099168564,647.374124837034,1555.69,1478.92272949219,1567.66516113281,13,4,1,5464284.5708984,5918459.43221602,3986024.16093755,6643093.24082925
FT6036,647.373498814481,647.302008794323,647.373921494134,1370.89825439453,1243.21,1395.26,10,4,1,17179400.5993842,19121918.8823031,41213.4192089868,630405.994026436
FT6037,647.484768273751,647.48417065458,647.48535710114,1840.25115722656,1830.64611816406,1848.828125,8,4,1,245576.044817705,192471.660051194,343475.286644207,367485.802046386
FT6038,647.420705717528,647.420705717528,647.420705717528,2101.0263671875,2101.0263671875,2101.0263671875,1,1,1,42976.0508203129,NA,NA,NA
FT6039,647.557667459214,647.557425218,647.557999813176,2287.74584960938,2236.85864257812,2327.62060546875,10,1,1,599332.354062489,NA,NA,NA
FT6040,647.456823996085,647.456603681219,647.457044310951,1414.93149169922,1413.43298339844,1416.43,2,2,1,NA,53642.3453839676,32261.8739996329,NA
FT6041,647.558078837036,647.558078837036,647.558078837036,2423.05126953125,2423.05126953125,2423.05126953125,1,1,1,220382.237324436,NA,NA,NA
FT6042,647.405571185185,647.405571185185,647.405571185185,1555.26489257812,1555.26489257812,1555.26489257812,1,1,1,NA,NA,NA,19060.9195361328
FT6043,647.557480293065,647.557365043854,647.557543739258,2155.52954101562,2100.01440429688,2189.80493164062,5,1,1,236661.403222673,NA,NA,NA
FT6044,648.164850496365,648.164850496365,648.164850496365,2122.83666992188,2122.83666992188,2122.83666992188,1,1,1,143456.355501309,NA,NA,NA
FT6045,648.376947823724,648.376227393868,648.377124812382,1557.28918457031,1513.98,1567.66516113281,9,4,1,1753928.39345702,1271474.19703125,1096708.03347658,2124931.17932089
FT6046,648.376908109645,648.376543881752,648.376954694689,1394.63427734375,1393.99609375,1395.26,4,4,1,5622789.64480929,6294362.93454716,5111225.06494883,2274998.26570302
FT6047,648.4151491215,648.4151491215,648.4151491215,1963.34582519531,1963.34582519531,1963.34582519531,1,1,1,195077.619031809,NA,NA,NA
FT6048,648.560930188031,648.560815279577,648.561129292349,2307.119140625,2250.57592773438,2327.62060546875,7,1,1,171929.411914054,NA,NA,NA
FT6049,648.415267699247,648.415048248679,648.560920886636,2095.41711425781,2049.59301757812,2127.80419921875,6,4,1,200881.602594402,91003.6576025458,320875.795473254,458408.135751201
FT6050,648.560809013445,648.560621812552,648.560976240184,2201.52734375,2191.74047851562,2235.89819335938,4,1,1,167954.911249988,NA,NA,NA
FT6051,648.464384853979,648.464263728079,648.464596596825,1415.37939453125,1414.97216796875,1416.43,3,3,1,18918.0063891591,31151.6912033423,37555.2915224385,NA
FT6052,648.463305533384,648.463305533384,648.463305533384,1559.63537597656,1559.63537597656,1559.63537597656,1,1,1,30763.069539388,NA,NA,NA
FT6053,648.932609213652,648.932000098395,648.932917303015,1965.29711914062,1953.27941894531,1977.38232421875,7,4,1,249788.757456207,99451.2748344732,76660.8328045645,63416.3189062491
FT6054,649.266400164591,649.266087971278,649.266695797989,565.380554199219,528.067,566.202,5,3,1,NA,101862.188809374,214441.051918717,107196.546857811
FT6055,649.123315771792,649.123108602579,649.123419941702,2037.87994384766,2036.65832519531,2039.03,4,4,1,179506.732372559,325760.537905271,298567.201933592,211328.222491924
FT6056,649.380424064547,649.379713737222,649.389245557199,1556.13049316406,1529.97399902344,1567.48754882812,12,4,1,149634.537552079,155319.863676757,164764.589648436,229100.943277989
FT6057,649.38002784993,649.379649018603,649.380095161446,1394.1015625,1392.45,1395.0556640625,4,4,1,400997.258437506,450534.280625002,819322.398212352,1078649.97339277
FT6058,649.418509696024,649.41825066501,649.418928406804,2077.54813964844,2035.68432617188,2138.48,14,4,1,746950.7109375,345662.117695317,312284.379355489,377168.7265625
FT6059,649.426498835684,649.418277548802,649.499717533809,1961.22565429687,1849.734375,1998.52392578125,10,3,1,329722.731011281,28954.5647140516,NA,20580.1425087737
FT6060,650.122986137564,650.122368268681,650.123057918747,2037.89306640625,2037.65661621094,2039.03,4,4,1,53409.1725956217,120019.86724935,112797.631836688,79394.2930424001
FT6061,650.392447266952,650.289970907669,650.393255115727,1530.3,1529.01965332031,1567.66516113281,7,4,1,106688.406819661,54567.6083593764,64948.9833984393,174842.337620849
FT6062,650.382414189202,650.381942347314,650.382838807937,1394.17181396484,1393.38,1395.83056640625,4,4,1,129295.228213959,133553.872187501,66295.2820479908,117924.201309895
FT6063,650.321842929072,650.321559449317,650.321998094944,927.311889648438,925.523,927.328796386719,3,3,1,300212.95920321,312586.891257777,NA,307326.951114801
FT6064,650.144382380105,650.144382380105,650.144382380105,2001.51184082031,2001.51184082031,2001.51184082031,1,1,1,11522.670419434,NA,NA,NA
FT6065,650.45735544706,650.457124582386,650.457929799716,1292.53692626953,1290.49182128906,1300.3,6,4,1,201231.584014034,224393.171881714,171760.417093507,63746.1297949201
FT6066,650.45244170828,650.452330458845,650.452552957714,1925.30004882812,1920.16650390625,1930.43359375,2,1,1,NA,NA,203466.269434141,NA
FT6067,651.11954355118,651.119000294429,651.120144372994,2037.85643066406,2037.65661621094,2039.09655761719,4,4,1,52644.7567815609,44223.439453125,57668.9430234357,53944.4111782844
FT6068,651.325303201826,651.324944756633,651.325411186183,926.421695800781,925.581665039062,927.311889648438,4,4,1,1056004.7371212,442616.68036875,1074764.76810775,1036709.81828111
FT6069,651.460786379141,651.460314294794,651.460891728548,1292.53692626953,1291.46838378906,1303.26135253906,6,4,1,541840.670870362,435170.463522518,558754.745146227,428344.0520874
FT6070,651.363294419142,651.317052000165,651.409804764259,1942.61755371094,1910.73950195312,1968.34094238281,4,2,1,84241.0412684866,NA,NA,47197.1852050776
FT6071,651.478744778725,651.478744778725,651.478744778725,1394.212890625,1394.212890625,1394.212890625,1,1,1,NA,NA,26003.4721129258,NA
FT6072,651.911819876668,651.911819876668,651.911819876668,1953.98,1953.98,1953.98,1,1,1,NA,117758.973854979,NA,NA
FT6073,652.120029470016,652.119515383818,652.120543556214,2038.56663574219,2038.10327148438,2039.03,2,2,1,NA,29045.2173087565,29023.8083669212,NA
FT6074,652.419577085013,652.41916387458,652.419779143095,1561.82849121094,1553.39294433594,1567.66516113281,9,4,1,60737.081376954,47957.8215166017,52584.546057943,26241.6431689435
FT6075,652.482224540736,652.481545163472,652.482278691712,1393.99609375,1348.52722167969,1394.33,5,4,1,163367.988793623,142933.412425322,120852.214256185,34683.7160937442
FT6076,652.410554145624,652.410531900933,652.410576390316,923.290466308594,921.886596679688,924.6943359375,2,2,1,NA,NA,39888.7977749995,93548.3193861846
FT6077,652.43715171803,652.436777496906,652.437525939155,766.158477783203,764.101135253906,768.2158203125,2,2,1,NA,NA,26919.2686120602,53800.7053536299
FT6078,653.237206844501,653.236706161542,653.237833282921,926.423645019531,920.075,932.742004394531,6,3,1,NA,90637.6465023432,173787.18734261,77600.3990093748
FT6079,653.21093688094,653.210848759021,653.211231244009,825.442,825.401916503906,826.575500488281,3,3,1,47043.1295507813,42585.4771749443,39876.5753330965,NA
FT6080,653.371620819848,653.371296627035,653.371966496467,562.868896484375,538.189,565.432678222656,7,4,1,126790.515741213,210170.274113771,306964.762070834,304062.581104248
FT6081,653.328559125548,653.328559125548,653.328559125548,2008.68,2008.68,2008.68,1,1,1,NA,10202.667923177,NA,NA
FT6082,653.484907973867,653.422191670261,653.485914640079,1393.99609375,1332.25305175781,1455.5302734375,17,4,1,907846.495258788,748560.242871096,696524.475651956,878355.068549494
FT6083,653.422958370628,653.422137475151,653.485494732815,1564.58673095703,1554.33898925781,1567.66516113281,10,4,1,355339.357847658,97670.4822006217,118213.229601562,318974.721059946
FT6084,653.892027513738,653.891618444567,653.892532147338,1241.35847412109,1237.21557617188,1249.18,4,3,1,NA,39136.5230419918,94822.9270682569,97218.0188731805
FT6085,654.297868918498,654.297739998094,654.297905183188,748.576904296875,748.257019042969,749.634,3,3,1,NA,17696.9974339603,54880.4198722689,47039.1812366456
FT6086,654.488552877944,654.42586579391,654.489265599939,1393.38,1322.34338378906,1456.44250488281,13,4,1,4165548.50070522,3110883.59687501,2727506.75875,3650269.42119871
FT6087,654.39378119853,654.393203544086,654.435259423256,1241.76721191406,1237.17,1283.10754394531,6,4,1,73546.1676725265,71742.2402624541,197762.506650776,208654.259257
FT6088,654.488828836343,654.488650933387,654.516181796519,1566.7138671875,1549.49047851562,1567.15124511719,5,4,1,235938.367500001,433536.048566433,353641.707307205,244070.849453124
FT6089,654.895407222597,654.894673078198,654.895645202949,1240.33957763672,1238.22302246094,1249.04516601562,4,4,1,55885.873046875,222637.68433838,235121.06370931,222143.469056179
FT6090,655.221965901188,655.167823929337,655.276024917481,1631.44946289062,1540.06,1644.83,6,4,1,30466.7673730466,261668.759002684,274306.329375,45991.4394383134
FT6091,655.287964658297,655.287809829804,655.28811948679,1996.97662353516,1990.42248535156,2003.53076171875,2,1,1,257436.146982423,NA,NA,NA
FT6092,655.49232444772,655.40305461259,655.501447504547,1349.28723144531,1278.73376464844,1394.13073730469,12,4,1,618436.116718754,786947.993281255,786466.474218752,1481893.4460205
FT6093,655.492066392882,655.491961704667,655.492408892272,1566.55090332031,1513.08422851562,1567.66516113281,7,4,1,682045.932734377,707464.463085949,615643.214928389,989506.019638671
FT6094,655.405599399899,655.405446577404,655.405814286066,2091.61064941406,2053.73071289062,2130.6357421875,6,4,1,329796.189746095,251652.445369133,139484.068334954,171966.925963543
FT6095,655.940333695209,655.939959396284,655.940728862275,1999.69848632812,1996.583984375,2008.65771484375,3,2,1,NA,NA,28526.47135254,62050.5338716939
FT6096,656.33907299096,656.338687600488,656.339455882586,925.516656738281,920.075,930.969177246094,10,4,1,93162.0064583316,85156.8325904952,244079.487491355,142134.829027735
FT6097,656.279300201074,656.279294646391,656.279600866009,1643.78,1642.79174804688,1644.66174316406,3,3,1,NA,46078.8880126943,122395.975653482,222314.158056642
FT6098,656.303284893793,656.225112429084,656.381457358504,2028.24770263672,2019.83,2036.66540527344,2,2,1,12015.6345117188,592449.966108019,NA,NA
FT6099,656.504431494268,656.504219625916,656.504708710639,1280.49155273438,1272.3837890625,1294.37805175781,10,4,1,98039.3409399421,391190.375502692,94722.873046875,395414.792859712
FT6100,656.487849441942,656.487437764312,656.488458195558,1394.13073730469,1393.27490234375,1394.92822265625,3,3,1,186260.218727214,NA,65378.2223144533,169911.188076879
FT6101,657.174693409732,657.174178285374,657.174943810617,1620.10717773438,1540.78198242188,1620.37890625,5,4,1,67320.0978248592,51786.3762563847,31150.3921264642,42744.3435000007
FT6102,657.174784536853,657.174553224738,657.175015848967,1439.85284667969,1439.33569335938,1440.37,2,2,1,NA,35151.8979286547,40192.4908105466,NA
FT6103,657.145833355785,657.145833355785,657.145833355785,2193.46728515625,2193.46728515625,2193.46728515625,1,1,1,NA,NA,58287.0718787344,NA
FT6104,657.342478665764,657.342079211207,657.342773900188,927.380004882812,920.075,931.818,9,4,1,504341.25656249,805194.415179033,343692.917490234,506343.929000002
FT6105,657.355406725245,657.355265572923,657.355834426339,1196.02,1195.08508300781,1233.5615234375,5,3,1,NA,28501.7512329101,27167.8127130682,26385.8211285402
FT6106,657.358303933883,657.358303933883,657.358303933883,1779.13012695312,1779.13012695312,1779.13012695312,1,1,1,NA,NA,NA,26664.8157597651
FT6107,657.418265642442,657.417674943259,657.496072827184,1350.11071777344,1348.52722167969,1394.13073730469,7,4,1,497314.94662916,363011.582481771,418342.665304287,616236.934847002
FT6108,657.396735100019,657.396652341627,657.39681785841,1885.38361328125,1884.86,1885.9072265625,2,2,1,15297.3779663088,35768.3403919767,NA,NA
FT6109,657.425102754124,657.425102754124,657.425102754124,701.339294433594,701.339294433594,701.339294433594,1,1,1,NA,NA,NA,22175.1471321409
FT6110,657.454304908742,657.454304908742,657.454304908742,2088.82055664062,2088.82055664062,2088.82055664062,1,1,1,NA,NA,36678.762431197,NA
FT6111,657.282741775949,657.282741775949,657.282741775949,1642.79174804688,1642.79174804688,1642.79174804688,1,1,1,NA,NA,32458.7120852428,NA
FT6112,657.507858072003,657.417460527662,657.508241298937,1272.52368164062,1218.15,1283.48168945312,12,4,1,188756.57924398,221922.895012697,193528.004140625,171871.769375001
FT6113,657.444296986173,657.444102424634,657.444651946371,959.130249023438,956.95,959.992797851562,3,3,1,19557.0192839847,14630.4612150269,NA,13874.7536872559
FT6114,658.213674743448,658.213674743448,658.213674743448,563.808898925781,563.808898925781,563.808898925781,1,1,1,28029.2152910702,NA,NA,NA
FT6115,658.325665735233,658.292632886073,658.358698584393,1235.11022460938,1231.01,1239.21044921875,2,2,1,NA,12775.6732988825,12187.7760302733,NA
FT6116,658.428883088336,658.42856311275,658.429071475672,697.924499511719,696.443,701.31298828125,4,4,1,125201.417448242,51342.2026330071,104480.868397972,39989.855617066
FT6117,658.483391741306,658.482939577643,658.483484941041,1106.82,1106.705078125,1107.76257324219,3,3,1,22936.8136113286,19780.7183157343,NA,34699.372444458
FT6118,658.421471843249,658.421216786551,658.422144513849,1348.52722167969,1348.46374511719,1348.56,3,3,1,NA,119288.305548032,139628.60937278,185484.716242217
FT6119,658.509147941442,658.41806825552,658.509333294934,1981.32788085938,1968.34094238281,1996.5,3,2,1,211772.706439302,73218.4886843251,NA,NA
FT6120,658.475508478308,658.475176806592,658.475840150023,979.366375488281,978.488,980.244750976562,2,2,1,NA,17155.6795630696,NA,23867.4022459581
FT6121,658.919709273982,658.919190869992,658.920100782962,1997.59245849609,1997.50463867188,1999.61279296875,4,4,1,33287.2621147459,33583.814660644,37735.0838261713,30731.1069986975
FT6122,658.912151983388,658.912151983388,658.912151983388,1392.45,1392.45,1392.45,1,1,1,NA,26996.6533921983,NA,NA
FT6123,659.149848490459,659.149848490459,659.149848490459,2190.52,2190.52,2190.52,1,1,1,NA,15386.9531015613,NA,NA
FT6124,659.221314027261,659.221314027261,659.221314027261,565.380554199219,565.380554199219,565.380554199219,1,1,1,NA,NA,NA,17164.2989084958
FT6125,659.359949539241,659.359949539241,659.359949539241,1030.09350585938,1030.09350585938,1030.09350585938,1,1,1,NA,NA,17137.3764033208,NA
FT6126,659.472590731478,659.472315354422,659.472924146895,1479.626171875,1479.31225585938,1479.86584472656,4,4,1,142576.252629395,81156.73135498,97432.172263021,138570.44147827
FT6127,659.414490676505,659.414349945278,659.415021030845,1393.688046875,1393.27490234375,1395.0556640625,4,4,1,115389.632652413,98617.682723797,40443.9121313478,75224.1069192944
FT6128,659.43248169429,659.432232079619,659.432544391918,699.380647216797,695.515197753906,704.322509765625,4,4,1,36772.8959692384,109156.414022405,33239.331877808,42602.7751464849
FT6129,659.512704847466,659.512334241156,659.512832072148,1973.37023925781,1968.34094238281,1980.30004882812,3,1,1,39679.5445664076,NA,NA,NA
FT6130,659.409624070342,659.306141511381,659.472664316417,1582.91833496094,1556.82885742188,1616.01,3,3,1,49030.6920227047,24112.9434945911,21553.7605761721,NA
FT6131,659.433361153516,659.433302864782,659.433419442251,1278.34387207031,1277.26416015625,1279.42358398438,2,2,1,29638.6772343747,NA,NA,27097.4687963871
FT6132,659.403929299352,659.403790558785,659.404068039919,811.544638183594,810.981,812.108276367188,2,2,1,28139.7857816161,22887.2266464843,NA,NA
FT6133,659.865406364806,659.865119290368,659.865705287274,1301.43054199219,1299.30078125,1302.26843261719,3,3,1,52822.3372749839,NA,50788.2410373824,43253.4561920726
FT6134,659.916282157496,659.916282157496,659.916282157496,1394.13073730469,1394.13073730469,1394.13073730469,1,1,1,NA,NA,NA,36417.0351643873
FT6135,660.367140989536,660.367140989536,660.367140989536,1302.40100097656,1302.40100097656,1302.40100097656,1,1,1,NA,NA,NA,35344.7899035648
FT6136,660.475829723007,660.475577430139,660.475920529538,1480.61153320312,1480.2509765625,1480.81884765625,4,4,1,671156.213249069,376777.523177095,192878.188151048,614794.311382446
FT6137,660.435543481813,660.435445147291,660.435573149528,698.881562744141,695.515197753906,701.31298828125,4,4,1,332691.397695508,268209.651740856,95050.9937856458,115313.245505857
FT6138,660.475506512098,660.475159839449,660.475853184748,1583.49914550781,1583.3095703125,1583.68872070312,2,2,1,150233.808374997,NA,NA,218262.518908385
FT6139,660.448008484106,660.44792323879,660.448093729421,1356.93334960938,1355.47937011719,1358.38732910156,2,2,1,NA,NA,13758.3420410156,22099.6000799561
FT6140,661.055640024947,661.055640024947,661.055640024947,1532.82763671875,1532.82763671875,1532.82763671875,1,1,1,20913.0923437508,NA,NA,NA
FT6141,661.146140411975,661.145432136266,661.146848687684,1297.78057861328,1294.28588867188,1301.27526855469,2,1,1,15777.7353149414,NA,NA,NA
FT6142,661.298900329162,661.298476239975,661.329817018353,908.072326660156,898.095,933.657653808594,7,3,1,20139.0120283198,21996.1421086119,NA,36624.4847934571
FT6143,661.323044822884,661.32210791236,661.391491161158,1556.49377197266,1555.90344238281,1668.58923339844,6,4,1,80129.4872292652,19548.1966259765,42658.1419570313,118858.218762206
FT6144,661.337981494685,661.337981494685,661.337981494685,512.792297363281,512.792297363281,512.792297363281,1,1,1,NA,NA,NA,33916.2416369252
