Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,blank,ms_level,Blank1a.mzXML,Blank1b (1).mzXML,Blank1b (2).mzXML,Blank1b.mzXML
FT0173,119.980719342223,119.979257449554,119.982181234891,2458.31005859375,2458.31,2458.31005859375,6,3,1,NA,28343.5462443028,28343.5462443028,28343.5462443028
FT0174,120.073492616269,120.073492616269,120.073492616269,1610.06213378906,1610.06213378906,1610.06213378906,1,1,1,231211.146903077,NA,NA,NA
FT0175,120.979211542067,120.979136549704,120.979211542067,2458.31002929687,2456.24536132812,2458.31005859375,4,4,1,123531.597856901,209271.495681815,209271.495681815,209271.495681815
FT0176,121.00754808658,121.00754808658,121.00754808658,125.190002441406,125.19,125.190002441406,3,3,1,NA,155020.427313281,155020.427313281,155020.427313281
FT0177,121.028291386619,121.028264716674,121.028318056563,1727.65185546875,1718.8447265625,1736.458984375,2,1,1,109553.695849608,NA,NA,NA
FT0178,121.028338218812,121.028338218812,121.028338218812,1311.90905761719,1311.90905761719,1311.90905761719,1,1,1,2043705.9083265,NA,NA,NA
FT0179,121.085760411369,121.085760411369,121.085760411369,1610.96203613281,1610.96203613281,1610.96203613281,1,1,1,5658521.08278533,NA,NA,NA
FT0180,121.064821162885,121.064821162885,121.064821162885,826.840637207031,826.840637207031,826.840637207031,1,1,1,102173.480956786,NA,NA,NA
FT0181,121.100964026891,121.100964026891,121.100964026891,1958.95568847656,1958.95568847656,1958.95568847656,1,1,1,540844.321874997,NA,NA,NA
FT0182,122.031747079073,122.031747079073,122.031747079073,1312.99853515625,1312.99853515625,1312.99853515625,1,1,1,44386.60133789,NA,NA,NA
FT0183,122.057472631817,122.05699502056,122.057865546726,1841.42004394531,1725.01196289062,1951.05004882812,143,4,1,1781851.73765169,1865941.22919926,1865941.22919926,1865941.22919926
FT0184,122.057402025904,122.056968360451,122.057827629704,2203.53002929688,2060.72998046875,2349.00756835938,179,4,1,737446.556250075,2499558.12050911,2499558.12050911,2499558.12050911
FT0185,122.0573907603,122.057332182,122.057833207054,1999.97778320312,1970.40710449219,2047.71838378906,49,4,1,1227867.90468747,1610086.21178388,1610086.21178388,1610086.21178388
FT0186,122.057521552462,122.057262109425,122.057846982039,1652.94995117188,1586.17407226562,1719,65,4,1,3235890.93352542,1689448.74322919,1689448.74322919,1689448.74322919
FT0187,122.057515226754,122.057321676666,122.057693201967,1543.33998291016,1502.53,1575.90002441406,36,4,1,1281122.14390044,2430433.92675003,2430433.92675003,2430433.92675003
FT0188,122.05756090685,122.05704992479,122.057714296757,1452.05871582031,1413.05700683594,1482,33,4,1,5605416.86760024,9749830.66040999,9749830.66040999,9749830.66040999
FT0189,122.057528167002,122.057271176488,122.057886595528,1159.4599609375,986.750610351562,1297.63806152344,103,4,1,1402889.53820308,2355672.81796385,2355672.81796385,2355672.81796385
FT0190,122.057553799149,122.057396394521,122.057854083671,844.796112060547,745.53,971.256896972656,70,4,1,845092.88753906,1007852.58248935,1007852.58248935,1007852.58248935
FT0191,122.057517699275,122.05740248782,122.057798912539,659.012,553.4072265625,732.073,55,4,1,1350607.40875744,368178.007372806,368178.007372806,368178.007372806
FT0192,122.057518107229,122.057266846591,122.057585153383,493.736999511719,437.031,549.389,32,4,1,236966.631992579,196072.902210937,196072.902210937,196072.902210937
FT0193,122.057510487001,122.057443910688,122.057618226961,337.606997314453,249.051300048828,413.344,44,4,1,606148.531593153,174451.139859375,174451.139859375,174451.139859375
FT0194,122.05746553408,122.057391831992,122.057590589483,180.970000610352,129.386,222.565002441406,28,4,1,31197.5707720947,263343.9627,263343.9627,263343.9627
FT0195,122.057516079275,122.057349918647,122.057720065306,1363.43811035156,1300.55,1409.12,44,4,1,1547318.54253128,1786406.20924442,1786406.20924442,1786406.20924442
FT0196,122.929322066368,122.929260969617,122.974656173782,2457.26147460938,2454.138671875,2458.31005859375,3,1,1,35676.3217936205,NA,NA,NA
FT0197,123.060716379977,123.06069735158,123.060765963219,2267.44995117188,2255.5,2337.23,9,3,1,NA,83766.2564794993,83766.2564794993,83766.2564794993
FT0198,123.060723569134,123.060701039102,123.060757197885,2172.3798828125,2132.57,2203.53002929688,9,3,1,NA,238358.825638251,238358.825638251,238358.825638251
FT0199,123.060746314477,123.060746314477,123.060746314477,2044.11999511719,2044.11999511719,2044.12,3,3,1,NA,270741.893482842,270741.893482842,270741.893482842
FT0200,125.038752693177,125.038739705697,125.038822808474,494.834991455078,452.962,521.151000976562,9,3,1,NA,225965.291693362,225965.291693362,225965.291693362
FT0201,125.038785850001,125.038718457464,125.038853242537,130.393501220703,125.19,135.59700012207,6,3,1,NA,353659.594941407,526722.879800347,526722.879800347
FT0202,125.038736179514,125.038736179514,125.038736179514,210.369995117188,210.369995117188,210.37,3,3,1,NA,232462.81147461,232462.81147461,232462.81147461
FT0203,125.03874870464,125.03874870464,125.03874870464,306.165008544922,306.165,306.165008544922,3,3,1,NA,585523.641152344,585523.641152344,585523.641152344
FT0204,125.038778255531,125.038778255531,125.038778255531,935.512023925781,935.512,935.512023925781,3,3,1,NA,143207.317609375,143207.317609375,143207.317609375
FT0205,125.096017791052,125.096017791052,125.096017791052,1422.97570800781,1422.97570800781,1422.97570800781,1,1,1,2855745.37626462,NA,NA,NA
FT0206,125.985978534903,125.985943771571,125.98607790531,2250.39,2173.3,2336.28002929688,54,3,1,NA,1019257.99536271,823635.795539757,823635.795539757
FT0207,125.985980357954,125.985896373722,125.986046801924,2080.53002929688,1991.38,2155.81005859375,48,3,1,NA,137030.453828131,137030.453828131,137030.453828131
FT0208,125.986071731643,125.985920120718,125.986102687851,1729.57995605469,1675.31,1771.91003417969,27,3,1,NA,1188987.89984205,1188987.89984205,1188987.89984205
FT0209,125.986045027216,125.985891185897,125.986106872559,1927.375,1875.76,1984.49,30,3,1,NA,302753.916311032,302753.916311032,302753.916311032
FT0210,125.986097518538,125.985913927783,125.986126232519,1213.39001464844,1147.35998535156,1277.38000488281,36,3,1,NA,1104948.20302736,1855313.7236124,1855313.7236124
FT0211,125.98606312349,125.985919960383,125.986112880627,1360.61002929687,1292.91,1424.2900390625,36,3,1,NA,1231890.24737195,489656.155781273,489656.155781273
FT0212,125.986045984917,125.986007484768,125.986097323091,1823.73999023438,1791.09997558594,1857,21,3,1,NA,520899.129749985,520899.129749985,520899.129749985
FT0213,125.986085303212,125.985907008492,125.986124510738,1064.93994140625,1013.48999023438,1130.65002441406,33,3,1,NA,801380.447578119,801380.447578119,801380.447578119
FT0214,125.986037315779,125.985884862004,125.986087220044,1479.27000732422,1438.54,1532.72,24,3,1,NA,623367.033515613,1103893.68127259,1103893.68127259
FT0215,125.986071089923,125.986035124301,125.986119428057,753.450988769531,691.63,815.544006347656,33,3,1,NA,468246.774082034,468246.774082034,468246.774082034
FT0216,125.986117334179,125.985877199301,125.98619427024,421.83,331.949,510.890014648438,42,3,1,NA,201064.77312207,200306.688677559,200306.688677559
FT0217,125.986107067337,125.985974833386,125.986137989091,621.730003173828,546.033996582031,676.948,30,3,1,NA,543508.02998698,264480.477132808,264480.477132808
FT0218,125.986092426136,125.986054704229,125.986131543051,260.246002197266,222.565,307.276000976562,21,3,1,NA,243533.465429687,243533.465429687,243533.465429687
FT0219,125.986063427719,125.986004475716,125.986372097505,168.093002319336,124.224998474121,207.093002319336,21,3,1,NA,170071.337724122,170071.337724122,170071.337724122
FT0220,125.98608149406,125.985853965032,125.986118593457,1601.655,1540.06994628906,1662.49,30,3,1,NA,1819814.42817734,1819814.42817734,1819814.42817734
FT0221,125.986085733663,125.986052976028,125.986137803387,904.072998046875,849.164,966.719,27,3,1,NA,2694182.28724341,2694182.28724341,2694182.28724341
FT0222,125.983896373623,125.983860981387,125.983896373623,2459.65991210938,2458.31005859375,2459.66,4,4,1,66953.8466806642,39614.2184829698,39614.2184829698,39614.2184829698
FT0223,126.091180501512,126.091180501512,126.091180501512,133.580993652344,133.580993652344,133.581,3,3,1,NA,37191.5542182922,37191.5542182922,37191.5542182922
FT0224,127.000890241272,126.967355848066,127.034422255839,2458.31002929687,2453.04833984375,2458.31005859375,8,4,1,213297.508602864,51199.2089325619,51199.2089325619,51199.2089325619
FT0225,127.034534103769,127.034420783156,127.034647424383,124.7075,124.224998474121,125.190002441406,6,3,1,NA,108993.469427246,108993.469427246,108993.469427246
FT0226,127.015393647286,127.015393647286,127.015393647286,897.395812988281,897.395812988281,897.395812988281,1,1,1,736824.878119185,NA,NA,NA
FT0227,127.023933441823,127.023933441823,127.023933441823,-75.993599989891,-75.993599989891,-75.993599989891,1,1,1,69217.8282041932,NA,NA,NA
FT0228,127.075228038375,127.075204970837,127.075251105913,238.05649597168,217.014999389648,259.098,6,3,1,NA,276696.853333334,1125665.01801979,1125665.01801979
FT0229,127.075222704526,127.075222704526,127.075222704526,403.240997314453,403.240997314453,403.241,3,3,1,NA,331025.180835937,331025.180835937,331025.180835937
FT0230,127.111704287345,127.111704287345,127.111704287345,1441.48999023438,1441.48999023438,1441.48999023438,1,1,1,488034.283593754,NA,NA,NA
FT0231,127.55696664527,127.55696664527,127.55696664527,-75.993599989891,-75.993599989891,-75.993599989891,1,1,1,287018.971394531,NA,NA,NA
FT0232,127.979184755433,127.979124232502,127.979541770308,1548.77001953125,1451.56994628906,1691.21,57,3,1,NA,223149.26274414,223149.26274414,223149.26274414
FT0233,127.979175685713,127.964338121557,127.979494747793,209.850999694824,124.224998474121,313.961,48,3,1,NA,394682.505416015,258853.20721875,258853.20721875
FT0234,127.979178976396,127.979119732129,127.979389206397,1159.4599609375,1125.14,1219.98,27,3,1,NA,286002.882531239,286002.882531239,286002.882531239
FT0235,127.979167231138,127.979099647832,127.97958184289,1042.00500488281,983.432,1097.32,30,3,1,NA,272796.410615238,274180.662824252,274180.662824252
FT0236,127.979188965158,127.979090113968,127.979413903123,804.31600390625,669.088989257812,950.069,54,3,1,NA,323691.001953656,520907.68530295,520907.68530295
FT0237,127.979179667425,127.979140172684,127.979397019638,1319.2900390625,1236.58996582031,1412.33,39,3,1,NA,159385.844296875,159385.844296875,159385.844296875
FT0238,127.979054942567,127.978989791333,127.97907035658,2145.15,2052.93994140625,2209.05004882812,30,3,1,NA,73168.3584301761,73168.3584301761,73168.3584301761
FT0239,127.979206221508,127.979173080631,127.979247277738,579.933502197266,530.174987792969,625.166015625,24,3,1,NA,260860.598496095,222556.149140625,222556.149140625
FT0240,127.979186037524,127.979141836329,127.979236733447,407.114,348.855987548828,473.256011962891,30,3,1,NA,351205.703005372,351205.703005372,351205.703005372
FT0241,127.979059085197,127.979014244329,127.979133661223,2281.76,2235.06,2338.17,24,3,1,NA,91225.295909826,345345.390599834,345345.390599834
FT0242,127.963992843709,127.955877205412,127.979281304952,2459.65991210938,2446.169921875,2459.66,15,4,1,25985.3055292969,48212.9617904647,48212.9617904647,48212.9617904647
FT0243,127.979090845017,127.97906858414,127.979158192621,1960.81005859375,1898.47998046875,2005.13000488281,21,3,1,NA,80363.4729062506,80363.4729062506,80363.4729062506
FT0244,127.979183186207,127.979124491634,127.979198090419,1780.92001953125,1738.14,1822.73,18,3,1,NA,156990.495221355,102606.677070315,102606.677070315
FT0245,128.058605577447,128.058605577447,128.058605577447,-75.993599989891,-75.993599989891,-75.993599989891,1,1,1,29739.1174079997,NA,NA,NA
FT0246,128.982534335582,128.963585407845,129.030116203543,2459.65991210938,2450.79565429688,2459.66,12,4,1,21058.0963366703,71736.0823379492,71736.0823379492,71736.0823379492
FT0247,128.957355610354,128.95093505153,128.963776169179,124.7075,124.224998474121,125.190002441406,6,3,1,NA,37353.546157118,193132.761900879,193132.761900879
FT0248,128.950857539194,128.950857539194,128.950857539194,-78.261599989891,-78.261599989891,-78.261599989891,1,1,1,473238.157814842,NA,NA,NA
FT0249,129.051941953995,129.051895128962,129.05437892738,2182.49,2110.35,2260.13,97,4,1,25471675.8754882,59672.5710546879,59672.5710546879,59672.5710546879
FT0250,129.05196784717,129.051953560739,129.052023304187,2299.88000488281,2270.19995117188,2336.28002929688,48,3,1,NA,165609.422349965,165609.422349965,165609.422349965
FT0251,129.052088659305,129.052026734403,129.127285194531,1419.93994140625,1242.09997558594,1559.62,157,4,1,933007.869382109,442105.347116572,442105.347116572,442105.347116572
FT0252,129.051984004322,129.051915457076,129.052043578692,2033.42004394531,1984.48999023438,2092.45,63,3,1,NA,80708.9182031225,80708.9182031225,80708.9182031225
FT0253,129.052031831754,129.051956577113,129.052103224553,1922.82,1867.35998535156,1969.71,63,3,1,NA,63308.5822741687,63308.5822741687,63308.5822741687
FT0254,129.052081731266,129.052035264048,129.127308096494,1709.41,1658.27,1759.90881347656,53,4,1,432216.429241067,133043.323855253,133043.323855253,133043.323855253
FT0255,129.052073169747,129.052041275747,129.127265294818,1813.18994140625,1764.44995117188,1853.90002441406,55,4,1,3622778.84117645,96380.6296540163,96380.6296540163,96380.6296540163
FT0256,129.052086866738,129.051907839031,129.052160546431,1160.53,1073.8,1215.56005859375,57,3,1,NA,477412.176592553,477412.176592553,477412.176592553
FT0257,129.052070384349,129.052053295632,129.052123703023,1612.31005859375,1571.56,1647.63000488281,36,3,1,NA,114958.79669922,114958.79669922,114958.79669922
FT0258,129.05211756755,129.052038146742,129.052179401565,568.671997070312,491.501,631.847,39,3,1,NA,112340.522742837,112340.522742837,112340.522742837
FT0259,129.052051411116,129.052011921797,129.0520961975,1003.54998779297,937.731,1066,33,3,1,NA,179137.08904297,179137.08904297,179137.08904297
FT0260,129.052094247496,129.051998132395,129.052139278708,724.781005859375,655.525,802.038024902344,36,3,1,NA,210951.622023047,528683.372437222,528683.372437222
FT0261,129.052067441832,129.052045319485,129.052121349631,877.6365,827.973999023438,920.906005859375,24,3,1,NA,1128998.80399838,1128998.80399838,1128998.80399838
FT0262,129.052115650701,129.052069124222,129.052160239431,412.233001708984,330.803,469.864013671875,27,3,1,NA,81173.3329587403,81173.3329587403,81173.3329587403
FT0263,129.052029883305,129.051987683816,129.052091636983,171.8945,154.302,207.093002319336,12,3,1,NA,113247.056297433,42192.3708594564,42192.3708594564
FT0264,129.979488162452,129.979384132435,129.979569437387,2259.20998046875,2190.69995117188,2343.72412109375,34,4,1,382557.05227581,55908.4323120125,55908.4323120125,55908.4323120125
FT0265,129.979482025081,129.979390807381,129.979543348937,2107.5400390625,1965.8,2149.34008789062,21,3,1,NA,43455.7168579102,43455.7168579102,43455.7168579102
FT0266,129.979661552629,129.979659063434,129.979664041825,124.224998474121,124.224998474121,124.225,6,3,1,NA,107611.694392128,107611.694392128,107611.694392128
FT0267,129.979579693153,129.979565084275,129.97959430203,1817.88,1801.69995117188,1834.06005859375,6,3,1,NA,39253.5396093753,42627.3171015626,42627.3171015626
FT0268,129.979579353526,129.97956433018,129.979579353526,2459.65991210938,2457.26147460938,2459.66,4,4,1,306015.913543524,207651.772773432,207651.772773432,207651.772773432
FT0269,129.979653184449,129.979653184449,129.979653184449,1277.38000488281,1277.38,1277.38000488281,3,3,1,NA,26004.5899291987,26004.5899291987,26004.5899291987
FT0270,129.979637689035,129.979637689035,129.979637689035,1681.7099609375,1681.7099609375,1681.71,3,3,1,NA,31856.6328332519,31856.6328332519,31856.6328332519
FT0271,130.158866512908,130.158823628193,130.158898518749,1010.17999267578,936.60498046875,1080.49,39,3,1,NA,112544.859609375,112544.859609375,112544.859609375
FT0272,130.158903120364,130.158834645803,130.158958217156,1414.46997070312,1336.88,1492.90002441406,45,3,1,NA,119057.56944336,119057.56944336,119057.56944336
FT0273,130.1589026683,130.158874460662,130.158947586645,1547.65498535156,1510.05,1588.87,24,3,1,NA,165254.742421877,182722.379199218,182722.379199218
FT0274,130.158913581956,130.158865521714,130.158940876218,1148.43005371094,1105.10998535156,1196.92004394531,27,3,1,NA,208418.255367188,208418.255367188,208418.255367188
FT0275,130.158898397148,130.15884093939,130.158969780932,413.343994140625,349.963,472.148010253906,33,3,1,NA,82670.1248325196,82670.1248325196,82670.1248325196
FT0276,130.158888465727,130.158861869237,130.158955454641,695.002487060547,573.164978027344,804.303,60,3,1,NA,62446.3012011729,228264.095519832,228264.095519832
FT0277,130.158918480256,130.158814434927,130.158946726777,519.399007324219,498.295989990234,552.769,18,3,1,NA,155344.064378766,92687.9383359387,92687.9383359387
FT0278,130.158879997178,130.158799480268,130.15893570158,890.562006103516,849.164,918.683,18,3,1,NA,201040.580565104,234590.099757814,234590.099757814
FT0279,130.158767240057,130.057729216472,130.158844577901,2123.74633789062,1994.28,2234.1201171875,68,4,1,445700.876792445,67667.4245727546,67667.4245727546,67667.4245727546
FT0280,130.158799151564,130.158733292289,130.158893176705,2298.94995117188,2245.26,2338.17,33,3,1,NA,61487.9991162112,61487.9991162112,61487.9991162112
FT0281,130.158862745342,130.130638121198,130.158924840264,1860.07995605469,1742.28,1969.71,64,4,1,179196.728085937,154145.99420044,154145.99420044,154145.99420044
FT0282,130.158883188082,130.158840241868,130.158909803481,1660.36999511719,1603.93994140625,1720.0400390625,33,3,1,NA,78170.4774186225,78170.4774186225,78170.4774186225
